   18,  6800,   976,  -505,  -488,   922,    11,   -22,   -13,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   19,  7200,   971,  -388,  -596,   846,    11,   -20,   -16,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   20,  7600,   953,  -272,  -691,   757,    12,   -18,   -19,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   21,  8000,   921,  -153,  -775,   659,    12,   -16,   -22,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   22,  8400,   873,   -34,  -845,   549,    12,   -14,   -24,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   23,  8800,   810,    88,  -903,   429,    11,   -11,   -26,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   24,  9200,   732,   205,  -945,   303,    11,    -9,   -27,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   25,  9600,   643,   321,  -974,   173,    10,    -7,   -28,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   26, 10000,   542,   434,  -985,    41,     9,    -4,   -29,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   27, 10400,   431,   543,  -980,   -96,     7,    -2,   -30,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   28, 10800,   312,   643,  -964,  -232,     5,     1,   -31,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   29, 11200,   192,   733,  -932,  -364,     3,     4,   -32,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   30, 11600,    71,   812,  -885,  -490,     1,     6,   -32,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   31, 12000,   -47,   878,  -824,  -608,    -1,     8,   -32,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   32, 12400,  -164,   929,  -748,  -713,    -3,     9,   -31,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   33, 12800,  -278,   965,  -662,  -805,    -5,    10,   -30,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   34, 13200,  -390,   985,  -566,  -884,    -8,    11,   -29,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   35, 13600,  -499,   987,  -458,  -950,   -10,    12,   -27,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   36, 14000,  -600,   975,  -343, -1003,   -12,    13,   -25,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   37, 14400,  -692,   949,  -224, -1041,   -15,    14,   -23,    -8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   38, 14800,  -774,   906,  -103, -1064,   -16,    13,   -21,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   39, 15200,  -844,   850,    18, -1071,   -19,    13,   -19,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   40, 15600,  -901,   777,   137, -1058,   -20,    12,   -17,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   41, 16000,  -944,   694,   254, -1028,   -21,    11,   -15,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   42, 16400,  -973,   599,   370,  -984,   -23,     9,   -13,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   43, 16800,  -983,   494,   483,  -925,   -23,     9,   -10,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   44, 17200,  -979,   379,   591,  -848,   -24,     7,    -7,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   45, 17600,  -960,   262,   687,  -759,   -24,     5,    -4,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   46, 18000,  -929,   142,   771,  -661,   -25,     2,    -2,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   47, 18400,  -881,    24,   840,  -552,   -25,    -1,     0,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   48, 18800,  -817,   -95,   897,  -432,   -25,    -3,     2,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   49, 19200,  -740,  -210,   939,  -307,   -24,    -4,     3,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   50, 19600,  -651,  -325,   969,  -177,   -23,    -7,     4,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   51, 20000,  -552,  -438,   979,   -45,   -22,   -10,     5,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   52, 20400,  -440,  -549,   974,    93,   -19,   -12,     6,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   53, 20800,  -323,  -649,   957,   229,   -18,   -15,     7,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   54, 21200,  -201,  -740,   925,   361,   -16,   -17,     8,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   55, 21600,   -78,  -818,   878,   487,   -13,   -20,     8,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   56, 22000,    41,  -885,   816,   605,   -11,   -21,     8,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   57, 22400,   159,  -936,   739,   710,    -9,   -24,     8,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   58, 22800,   275,  -971,   655,   801,    -8,   -24,     7,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   59, 23200,   387,  -990,   558,   881,    -5,   -25,     5,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   60, 23600,   496,  -992,   451,   946,    -3,   -26,     4,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   61, 24000,   596,  -979,   337,   998,    -1,   -26,     2,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   62, 24400,   688,  -953,   218,  1036,     2,   -27,     0,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   63, 24800,   769,  -911,    97,  1060,     4,   -28,    -2,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   64, 25200,   839,  -855,   -25,  1067,     6,   -26,    -5,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   65, 25600,   896,  -782,  -146,  1054,     7,   -25,    -7,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   66, 26000,   937,  -699,  -263,  1024,     8,   -25,    -8,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   67, 26400,   965,  -605,  -380,   980,    10,   -23,   -11,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   68, 26800,   976,  -501,  -492,   920,    10,   -22,   -14,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   69, 27200,   971,  -385,  -599,   843,    11,   -20,   -16,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   70, 27600,   953,  -269,  -694,   754,    12,   -18,   -19,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   71, 28000,   920,  -149,  -778,   656,    12,   -16,   -22,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   72, 28400,   871,   -29,  -847,   545,    12,   -13,   -24,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   73, 28800,   807,    91,  -904,   426,    11,   -12,   -26,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   74, 29200,   729,   209,  -946,   298,    10,    -9,   -27,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   75, 29600,   640,   324,  -974,   170,    10,    -7,   -28,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   76, 30000,   539,   438,  -985,    36,     8,    -5,   -29,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   77, 30400,   427,   547,  -980,  -101,     7,    -2,   -30,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   78, 30800,   309,   646,  -963,  -237,     5,     0,   -31,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   79, 31200,   188,   737,  -931,  -367,     3,     4,   -31,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   80, 31600,    66,   816,  -883,  -494,     0,     6,   -32,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   81, 32000,   -51,   881,  -821,  -612,    -2,     8,   -32,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   82, 32400,  -167,   931,  -745,  -717,    -3,     8,   -31,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   83, 32800,  -282,   965,  -659,  -808,    -5,    10,   -30,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   84, 33200,  -394,   984,  -562,  -887,    -8,    10,   -29,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   85, 33600,  -502,   987,  -455,  -952,   -10,    12,   -27,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   86, 34000,  -604,   974,  -339, -1004,   -12,    13,   -25,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   87, 34400,  -695,   947,  -220, -1042,   -15,    12,   -23,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   88, 34800,  -777,   905,   -99, -1065,   -17,    13,   -21,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   89, 35200,  -847,   847,    22, -1071,   -19,    13,   -19,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   90, 35600,  -903,   774,   142, -1057,   -20,    12,   -17,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   91, 36000,  -945,   690,   258, -1027,   -21,    11,   -15,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   92, 36400,  -973,   595,   374,  -983,   -23,    10,   -13,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   93, 36800,  -984,   489,   486,  -922,   -23,     8,   -10,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   94, 37200,  -979,   374,   594,  -845,   -24,     5,    -7,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   95, 37600,  -960,   258,   690,  -756,   -25,     5,    -5,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   96, 38000,  -927,   138,   773,  -658,   -25,     1,    -2,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   97, 38400,  -879,    20,   842,  -548,   -25,     0,     1,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   98, 38800,  -815,   -99,   899,  -427,   -25,    -3,     2,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
   99, 39200,  -737,  -215,   941,  -303,   -23,    -6,     3,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  100, 39600,  -647,  -329,   969,  -173,   -23,    -6,     4,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  101, 40000,  -548,  -441,   979,   -40,   -21,   -10,     6,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  102, 40400,  -436,  -553,   974,    98,   -20,   -14,     6,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  103, 40800,  -318,  -652,   957,   234,   -18,   -15,     7,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  104, 41200,  -197,  -744,   924,   365,   -15,   -19,     8,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  105, 41600,   -75,  -820,   876,   492,   -14,   -20,     8,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  106, 42000,    45,  -885,   813,   609,   -12,   -22,     8,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  107, 42400,   163,  -937,   737,   713,    -9,   -23,     7,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  108, 42800,   279,  -973,   651,   805,    -7,   -24,     7,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  109, 43200,   391,  -991,   555,   883,    -5,   -26,     5,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  110, 43600,   499,  -992,   447,   947,    -3,   -26,     4,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  111, 44000,   599,  -979,   333,   999,     0,   -27,     2,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  112, 44400,   691,  -951,   215,  1037,     2,   -27,    -1,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  113, 44800,   772,  -910,    93,  1061,     5,   -28,    -2,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  114, 45200,   841,  -852,   -29,  1066,     6,   -26,    -5,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  115, 45600,   897,  -779,  -150,  1053,     7,   -26,    -7,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  116, 46000,   938,  -698,  -267,  1023,     9,   -25,    -9,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  117, 46400,   966,  -602,  -383,   979,     9,   -23,   -11,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  118, 46800,   976,  -496,  -495,   918,    10,   -22,   -14,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  119, 47200,   971,  -382,  -602,   840,    11,   -20,   -16,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  120, 47600,   952,  -265,  -697,   751,    12,   -18,   -19,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  121, 48000,   918,  -145,  -780,   652,    12,   -16,   -22,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  122, 48400,   870,   -25,  -849,   542,    12,   -13,   -24,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  123, 48800,   805,    96,  -906,   421,    11,   -10,   -26,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  124, 49200,   727,   213,  -947,   294,    11,    -9,   -27,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  125, 49600,   636,   328,  -975,   164,    10,    -8,   -28,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  126, 50000,   535,   441,  -985,    32,     8,    -4,   -29,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  127, 50400,   424,   550,  -980,  -105,     6,    -2,   -30,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  128, 50800,   305,   650,  -962,  -242,     5,     1,   -31,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  129, 51200,   184,   740,  -929,  -372,     2,     4,   -32,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  130, 51600,    63,   817,  -882,  -499,     1,     6,   -32,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  131, 52000,   -55,   882,  -819,  -616,    -2,     8,   -32,    -8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  132, 52400,  -171,   932,  -742,  -719,    -4,     9,   -31,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  133, 52800,  -286,   968,  -656,  -810,    -6,    10,   -30,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  134, 53200,  -398,   984,  -559,  -889,    -7,    11,   -29,    -8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  135, 53600,  -507,   986,  -450,  -955,   -10,    12,   -27,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  136, 54000,  -607,   973,  -335, -1005,   -13,    13,   -25,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  137, 54400,  -698,   945,  -215, -1043,   -15,    12,   -23,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  138, 54800,  -780,   902,   -95, -1065,   -17,    13,   -21,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  139, 55200,  -848,   846,    27, -1071,   -19,    14,   -19,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  140, 55600,  -905,   770,   145, -1057,   -20,    11,   -17,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  141, 56000,  -946,   689,   261, -1026,   -22,    12,   -15,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  142, 56400,  -973,   592,   377,  -981,   -22,     9,   -12,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  143, 56800,  -983,   486,   490,  -920,   -23,     8,   -10,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  144, 57200,  -978,   370,   598,  -843,   -24,     5,    -7,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
  145, 57600,  -959,   253,   693,  -753,   -24,     4,    -4,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
